,address,withdrawal_address,staked_RPL,node_RPL,withdrawal_RPL,nETH,pETH
0,0xFe1F75e8e3C4516c8526911f9CEC0f0570588aea,0xd2A4848a6644749e652c1D9398B5AA317f57395B,0.0,0.05753654448436971,28003.817088564654,0.0,0.0
1,0xCCbFF44E0f0329527feB0167bC8744d7D5aEd3e9,0xd2A4848a6644749e652c1D9398B5AA317f57395B,0.0,4.73800306499e-07,28003.817088564654,0.0,0.0
2,0x8b371a3bBE75eE4746a191aeE69400f8EbB99eeb,0xd2A4848a6644749e652c1D9398B5AA317f57395B,0.0,0.0,28003.817088564654,0.0,0.0
3,0x8d074ad69b55dD57dA2708306f1c200ae1803359,0x2a1aF071EF61A7003fA57df47d93Ad82B66344b7,0.0,9.48989031536e-07,1481.3296706371855,0.0,0.0
4,0x33043c521E9c3e80E0c05A2c25f2e894FefC0328,0x689C6853f3deBac91b72f32BafA83200eeC9613C,9091.405290719826,0.0,0.0,112.0,336.0
5,0x64627611655C8CdcaFaE7607589b4483a1578f4A,0x98294f70A703e379aDAe7d80d9692D5C34c303d6,70349.04517659577,0.0,0.0,816.0,2448.0
6,0x9E4c596dB9D03F464A668eC185E9b44D5B8fbc71,0x9E4c596dB9D03F464A668eC185E9b44D5B8fbc71,0.0,0.0,0.0,0.0,0.0
7,0xc942B5aA63A3410a13358a7a3aEdF33d9e9D3AC3,0x02e1C80a8113B2D53F7816AC1Da051D78b13f0c9,807.3773207377236,0.0,183.54282063859856,24.0,72.0
8,0x0DD7397E821a042621DA96f6F546FFFB7eC4c18C,0x0DD7397E821a042621DA96f6F546FFFB7eC4c18C,4569.497848398554,0.6741393009537512,0.6741393009537512,48.0,80.0
9,0x751683968FD078341C48B90bC657d6bAbc2339F7,0x399e0Ae23663F27181Ebb4e66Ec504b3AAB25541,26500.33548249461,0.0,0.0,368.0,1104.0
10,0xD0622e059e51E0EF14aA20A40A57E3B79E457CDF,0xb454323ece73b3b1f38b36a19A5Edd421E65BF00,1102.3373929119834,0.0,0.0,48.0,144.0
11,0x724158F27466BF57C71AdeA8299B0a713d84E3f2,0xea527Ac0e25c0C03fFF60A6fBfb89EAB6809b930,525.9050636582946,0.0,0.0,16.0,48.0
12,0xC6080FC2cDb2C25CDa6bD72985780dE26C5e6203,0x90BB0AeBDb13906490e4b8B31db0d843dafFCa38,2200.0,0.0,264.0173247599603,16.0,16.0
13,0x7d786624574A18CE4D247Bd5Eac4473d293baD24,0xBE792AAe851402516392d0973c96Af8C2543BEa5,1761.6448978376175,3.0,263.2972649560821,80.0,240.0
14,0xA7e025E1ca52C277c41b25429dC7C0c8DF0621D3,0x51cCF6f9fCdA25262b9F716cBA56F50BbA438d6A,2000.618801980659,0.0,0.0,40.0,120.0
15,0x82ED7b4d62b6f1e297Ed1CC598B42d61c89ea791,0x27108a00Aa686c79fB15c79Fca4B312030cEFb24,12433.7784228192,0.0,0.0,216.0,648.0
16,0xf273Dc2bD93803Cb54E09a17316c91d88B56354C,0x55610C1D32215E8303C9cFEA1e84fCbfC67D4170,1822.9776088661704,0.0,124.28856406133501,16.0,48.0
17,0x97B23Fd3F1978004de1CeA5753140ca4a9eBdF03,0x10E43FaC069EdF1Ed86C94290F9F4C4c663050Ef,3555.9900569006036,0.0,250.30978190461,88.0,264.0
18,0x9Fe9FfbfD57ab78D4d01973482258bfC4BB70bE3,0x49738B8B9CbFb4fa1F7EB1e76e151226F26Cf0B9,19726.16991036227,0.0,0.0,480.0,800.0
19,0xdb18011d572e7d45f563FB607756702Fbd5E3020,0x452Cdb16371aF18fAEC8F4783266b176098CAe0C,2005.3141789515716,0.0,0.0,64.0,64.0
20,0x140d0F30c1115cF0d9C11B160c18D351b4298900,0x63E381e13e0465d578D3B1F611016d466234F524,689.7473897142036,0.0,0.0,16.0,48.0
21,0x345F936c92ABb389Ae10870d17eCDDc93adCe3d9,0xE9364a2F3d4D33b382db75E1a09Ff039549A2a56,3221.5773721784094,0.0,2376.3969677024306,32.0,96.0
22,0x2396F1C218b92783A20085F0CBa50a121266FE9d,0x5D303B43EE1afB633eAeAE194beBA1be657728b3,1856.3967113079664,0.0,37.68819628310227,48.0,144.0
23,0xe5dcC6913Df19EEC25A7aca76476890d65eFC728,0xf4721923947359E21256C9BD2768c6FD7B471eC1,2400.0,0.0,0.0,32.0,96.0
24,0x5548D14E46bF650dA61E8F33b96cC5D14c89F9E9,0x852Be5C9602134B49ADB6A6dc8fa0448906c50fA,470.5660454914013,0.0,1413.0556134078568,16.0,48.0
25,0x2d2BfE2389B7b3779fa04d101f75a89F6A62DcD6,0x08cD6f2227664ba30578FaB5ddf52a2952D12E7e,60208.7651387493,0.0,22719.767917866753,1032.0,3096.0
26,0x2AA1d70C80547168b7524BCb727d9b1Cd6c66F1d,0xfAd61B6dc1897f67bC7867B8fB0CAEDE00a8CD5F,3063.8396956363945,0.0,852.9278018441412,56.0,136.0
27,0xD4b0625E65F7D0b417B6386421AF629923D3f5F9,0xb9C3BF67b701cd1Bb966264777A386a74c28CDD4,28537.097240985862,0.0,569.7039385651963,360.0,1080.0
28,0xa1B9ae2662CBAbe791C4Aa42780979b671b8f4Fb,0xa1B9ae2662CBAbe791C4Aa42780979b671b8f4Fb,9795.709600448721,124.018476111346,124.018476111346,160.0,480.0
29,0x38d5aD834F464d441444e53588e65DECCFe326bb,0x4472AeC0672071D0e0db6C74cB97530C9277cB3b,16258.044101089561,0.0,0.0,544.0,1632.0
30,0x59E3C89105161C19F2883844f87E4478C0F62E4c,0x1D92f3b97FC3BE51723b11D299d7D54419C22553,753.271558746741,0.0,0.0,32.0,96.0
31,0xA63d39226B8cA699D6bED275b0d6F520bf799Eb8,0x85C0481E8Fc09Fc65898B15903D3a518158101Dc,761.9129589684411,0.0,4.6684886278976565,8.0,24.0
32,0x174A6C620b69AEC68b1fABdB0b5aC934F534A338,0xEf734102378A761f61888De8FAe1DbD6fb8f5614,5226.143795667855,0.0,0.0,96.0,288.0
33,0x649d25EceBEC58D72cb00E93CC79B95E0946Ae00,0x30C73e530Ae966752499afEA687e5A45B99293e8,6883.16259884554,0.0,0.0,64.0,192.0
34,0xdAFB347aabFF961e8EC07eBE05B31E225848ADbe,0x03e4c3116f823F1627ec87351d2bcfa23781983E,20000.000000669486,0.0,400.21336261042563,416.0,768.0
35,0x307a536C3d1129d432EC8b4E9d01918Eb3E175bc,0xD6C7Ce7F0820B894fF4e04Ea6320177C7AB17a84,917.978178560602,0.0,0.0,16.0,48.0
36,0x80Be87632C1553bc72DA2d2bB0e225C3314f3f1c,0x1e1afCcC62de3A729EA27731b001e29A2Ed670d7,1048.5014074182561,1.0,0.0,24.0,72.0
37,0x0b17c0d8B2Da40753c8302a71E7b7f3935DAD585,0x2FbC9c3e7E8517d3d7B07Dbd573E7a1394dD4F5b,2484.177467826709,0.0,0.02813798768769454,48.0,48.0
38,0xcDE3fd258e4EEE88fa64c854fcAe6BaB66960A78,0x202D3834795Fa05B2633f8dE5b3BD506960F2b67,1711.8637289479875,0.0,0.00858999452843258,32.0,64.0
39,0xbFaBB45cf695442D7389C0abe1648149B978a57c,0xCf6Dba58568d5410a15416d04559f4610b32d4a3,1004.0859306609825,4.71483042834e-07,1875.603366549315,16.0,48.0
40,0x4FCA54bB44AbE853FF884e8b5DE032a2cc058184,0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,3498.348792848727,0.0,0.0,72.0,216.0
41,0x33eF52Bab3e36E50305E8CCED73c6b005f9EC891,0x30082003Af5Ab41294453E2aBaB05dd49dF83946,970.8469430320321,0.0,0.0,16.0,16.0
42,0xBF4eDA607d85d5C524154cC96352E87244F71F66,0x521d155cee171DAD885eAE47a97A8c489c3C70C9,5126.428372894862,6.1166564572e-08,1.00346395927e-06,320.0,544.0
43,0x5c63F786Bfc312cE718980e346F1Bfe8207CDf44,0x6e2162D90e13c0574EaB3f46bA2Fc96530EBb4c7,2176.1651252365027,0.0,0.0,40.0,120.0
44,0xDd7bAf3c4EB1765edcAF20E705618Edb1e7baca5,0xa0f885A90259807f93B5080ED6401ba13108987e,8653.081833867343,0.0,0.0,184.0,552.0
45,0xd599981EA55319eF7AA856934104536A4DbeB9a9,0xd9dD129e209e40088908ddD3aa88CB46b42623A7,0.0,0.0,0.0,0.0,0.0
46,0x72a41A736f02Eb86EC227a7B9Fd880aC1D1303f9,0x29F22a800117786916002E1fa8CFBBe72836a86e,1499.999610841127,0.0,0.0,72.0,88.0
47,0x1EFF6b29320Dd155a0A7F015bdfa80d490902B5D,0x34C34D013DA29EfCFc2BeD175D9266B908d40C8E,4382.939768757828,0.0,0.0,80.0,176.0
48,0x32bf406B8B6C8954a0057e99a67c39FDEbA1834E,0xFE8f2658D17f4dc87980Cd468A4666D1B83624D8,3900.0,0.0,1000.7425677150507,32.0,96.0
49,0x71dd99490C5e36A22B2a73f31225fA5Fa40223D1,0xE38b322D3cC58658D80384d6A42Dc314EEaB3C63,12354.611294816132,0.0,0.0,184.0,552.0
50,0x3534f8AB9f7b412373D7D990ccC2f69AC04b2078,0x8061463284Ae77AEE4A082Cf51Cc4d5Ea36aFFe6,757.8628551570274,0.0,63.548699341470225,32.0,96.0
51,0xEb7c10c7cd6C5872f3e1B0c25f6267709303a06d,0xaC643357BBdA44E46896Dcfb195A09cb8C6AE279,3169.969576967498,0.0,670.2700166189657,32.0,96.0
52,0xdb057BD5018CC5896FA635c065E324dFee410340,0x9D65aA9FBD9EF3b7268bF80f3F6E01f505a2d4a9,1200.0053154557534,1.0,0.0,16.0,48.0
53,0xccd8E73E8EDe2983C2B3a6806ADF0Eef58Aa3A06,0xBaaEAE82ad475a6AB13057E67Fc0D828C5911953,1151.603961334699,0.0,0.0,24.0,72.0
54,0x6bEB555aD17ACaA6bCc5d2Cf26a191Cb2735e68B,0x431c85Ee369120fa8aF37871a7C95a38cA1ff3d3,6128.117290974343,0.0,0.0,128.0,384.0
55,0x71CBe3EbAFB267Ee39c07A67839A796952F3fbF7,0x6eEAB89B4987Cff5Fab15219887fF145C64e1578,10000.0,0.0,1261.289858401894,128.0,384.0
56,0x8B7285826Daddbe571C7AdD80B27961FddAa93A2,0x92ce76ccb7E60cE8664c9A832365659C60a3a5CC,1806.8435369210604,0.0,163.73596246256062,48.0,144.0
57,0x5c824caDb80B6A0677D1C612cF70A555D02B5b36,0x4c99fB2eF97a0c217d1840cFA7242480067EDf2D,3738.188475409201,0.0,54.9213746469795,288.0,736.0
58,0x78072BA5f77d01B3f5B1098df73176933da02A7A,0xcB915b7E689bcEcD5De2C1d863A77fb187f713a7,148749.38064395136,0.0,0.0,2080.0,6240.0
59,0xCee6d17Eea7613060066027Ff38c9471b096e35b,0x343c48ABfe5F3E069EFC00d47066810A58Fc517B,761.9129589684411,0.0,692.654812596745,24.0,72.0
60,0xa2c50BBabD2F9175DEeEAf3D495666A7b6b61324,0x0E9B64501dC6DA28814156FcC83989Bb55212B95,521.8720466200599,0.0,0.0,24.0,72.0
61,0x22157C72aB16A98897B923F9A5819449a7e2e877,0x372d29C978f9Fb10c28563557dbb65b61a08aE49,805.4337750354848,0.0,0.0,40.0,120.0
62,0x2648b1863D0e3C7753A49571BA5ffB91814f702e,0xD780317505F0c879C3B12AE5E53bD86726Dcb226,590.0803844811858,0.0,15.50745179104933,16.0,48.0
63,0xD0908E80923C9589C225f443fE7243c000b01175,0x1c23E8cD638Adf21B4479B5807383F008F28dAF7,2588.76134775536,411.2386522446401,3052.3090560044475,48.0,144.0
64,0x12564728CD5F7C588c3B14cF3351fF5f9ed0bd98,0x4CaE1FC903E7936Ac5ccA31ae9cc2214859F746A,2484.6725845222963,0.0,0.0,32.0,96.0
65,0x52e5F0A3fD38a9D73f313Fd0973971b908688649,0xa887c75Eade48A2BD5b1d764AbBEB5c1AC093eaE,9598.444579995261,0.0,0.0,528.0,976.0
66,0xCFB3D52ae0be3b8A4ec8886378175B17e5641370,0x5e4BF685eA345Fc6178Ce14C7390eFA328668680,1400.0000009524722,0.0,72.959040053773,64.0,192.0
67,0xe98663D43908489701fbbAC081D781121B8457A4,0x50421979AFdc0D2a49D88628Ce201d9C553B1863,0.0,0.0,0.0,0.0,0.0
68,0x1Df9a4f9421ae6306BC7b171Dff8470640f96e72,0x06c28eEd84E9114502d545fC5316F24DAa385c75,0.0,9.38297558198e-07,934.3215604211466,0.0,0.0
69,0x13ea24536d08b7F552763f233cC544aD669D9238,0x0176D282D5ab699B628293c35e17A1ae829C88CB,13076.587172254078,0.0,0.0,216.0,648.0
70,0x06996fe7bb17B944D57d687055c6f090168a9fC2,0x87138Ead456276321663c8cb0b7a5c4cA1278850,3500.0,0.0,1500.568095306186,64.0,192.0
71,0x3bBFc31A922f182085690CF8A1B371301bFCb552,0x1d285A6681799FF291b13E91c58c1d04b732dde4,672.5747815298516,0.0,1.0,24.0,72.0
72,0xbF5eEe4b536143f96f9931482d00952381d18b44,0xAeE026F210ae99FC5Da6E74beB8385B43277e974,420.4112299057141,0.0,23.346930687620354,16.0,48.0
73,0x1061e7BD10EE7a4fb134A7f1e1DB3eCce5322Fc7,0x8f0E0dCC81F5B332931bc98Acab8f23947ceFd95,10277.014679543989,0.0,0.0,96.0,96.0
74,0x9821Af37B0654d992d682892169Ca856f12FC37E,0x994426fF263cD3458b318929Cf0842d2803B6dE4,761.9129589684411,0.0,330.4472257585913,16.0,48.0
75,0x6CbcdDDb36BBc600f0510a2E0F9141F7c823456f,0x6CbcdDDb36BBc600f0510a2E0F9141F7c823456f,2000.0,0.0,0.0,32.0,96.0
76,0x9141F07Ef507616662e2a19071811fAFa45FD9c7,0x9067BA42EE682CD95f5fe4282987D4282c981328,0.0,0.0,2100.9283773034117,0.0,0.0
77,0x8d908Da1899617f8E5A2Ee325Ea4EE8b85e36742,0xA8DB8C2394Bf5eBb5E60a58dCDDE884c454a50Ed,308.915328253586,0.0,9.7247056322e-08,16.0,48.0
78,0x50224da81a32B03DB7E49929308D3B43Fc991CFC,0x627800e271722366f8795353e6669Cc51A71b565,3641.6309987965114,0.0,0.0,64.0,192.0
79,0x80242B426D0eC426BaCAD13074Cd7e5600c2DF27,0xc4Ad95eFa028e34F0d708288144BA082587957bd,968.4038106500278,0.0,0.0,32.0,96.0
80,0xB0a2Ef3c7680A265692252D212440C7326Ea1792,0x153bf1405804309Ff56e87B0C1D783d1CC4B5f8f,2000.0,0.0,135.09585376938148,64.0,192.0
81,0x032a3c209BB58535fFBeD870539F457D8a399003,0xFdCc9b80b0C343f7430cf20A1b20e93CA3bAF144,19821.380704325336,0.0,39.34331145094564,240.0,720.0
82,0x6Dc236a280612fE0b0cdB101e90cf3A629703A89,0x390c2Cd9FC6465840D9223f130763408730C61B5,6128.313719955394,0.0,0.0,40.0,120.0
83,0xcf79De61702711bb7ea924640D7D7C9dA61c6C8D,0x7B5211274D69C15bC6D00220CA34210376253974,0.0,0.0,0.0,0.0,0.0
84,0xba8C36c0E202F7a9EA0189C3899C8D18123562eB,0x2B2ac49E7AD48f3fc7642caBD732F8Fb112f6239,391.0485901880751,0.0,0.0,16.0,48.0
85,0xb78f04c18D2bc17BdaF80Fb9ced3Ec2449D49243,0x60d5d17C473aFB9107cB3f998553E14DcD318899,1574.9903614874443,0.0,6.696756209514553,16.0,48.0
86,0xfD3D8DeA632a6f69dff460BFE351426EA190e6A7,0xeFE28Ba8c9BB3438F92F75bE0AcD078182C61231,3685.727929196739,0.0,0.0,136.0,408.0
87,0x9796dAd6a55c9501F83B0Dc41676bdC6d001dd32,0xe9683A3c4c6a4591f37D591c8e1fD10Fb6167E1B,13050.312495008184,0.0,259.761718038316,112.0,112.0
88,0xD4D0276Aa61527948d4413f20f8B804a43853bA0,0x672cBAA2fC6bD0B43488D0CDC428f1F502563887,12428.18628507963,0.0,96.21954734648415,160.0,448.0
89,0x07d66BF5832b987da28E49987C97cc107e8a619D,0x9166Afde3059825fd84ad25cFE86Fd2e76daf016,1301.131095803959,0.0,0.0,16.0,48.0
90,0x7656724502caBfb21C9bC8CC4e045414ed0D06CE,0xdb0e365D3e1A95f3FcC4f12B2b935bf4374b3726,0.0,1.19984172798e-07,0.0,0.0,0.0
91,0x1996aD1B5602E025966d44af0b239915aAe17a90,0x1996aD1B5602E025966d44af0b239915aAe17a90,6440.445503999999,0.0,0.0,96.0,288.0
92,0xb8ed9ea221bf33d37360A76DDD52bA7b1E66AA5C,0x00459c8C8aEfe9495457FFb7002e8A74DdA15c5F,278324.0,0.0,32158.275051694876,4800.0,4800.0
93,0xCDeC8f850dD20B5E9086fA3A713B16Ca011CeFe9,0xC9a6DA67C80F93bC9739dE98E3FbC957D884ca26,3118.8935688436077,0.0,0.0,32.0,32.0
94,0x57767D8000859535431Fbc57EBFEc43FD0515902,0xE59758F944077c84c6FC19B61C6eF13B8a8B5203,2191.285047136078,0.0,0.0,72.0,216.0
95,0x223Fd5AB8c2d40912Ec7Ed6731C5782D3f706317,0x3AED0eF9164CF90255B85D5c785A164446B17B66,10945.67,0.0,10.514426738319626,96.0,128.0
96,0xc0E7C12756954454937943316B2Ad99e4eBE11aC,0x5bE2519447def70282c7258E52F39c952E3Fad55,28503.23292366016,0.0,0.0,1336.0,4008.0
97,0xe89f5558c2fA56fA4d87305Bc7E401AF281a9024,0xBDA729060302bDaa1404389DA8bE80Cb33c13C5f,360.4062762702307,0.0,0.0,16.0,48.0
98,0x0919c0795fB2ecf240EAD17a9560c810f5044D9f,0x3EFE8B5C905bA8AdA0294D6f4Bf39be24c722164,761.9129589684411,0.0,0.0,32.0,96.0
99,0x331E1a893Ed611427f9C54172B208B7D23E4c263,0x6A0eBF0dC2393455Ed57fA7801b29ECC947F9f4F,2284.135831544544,0.0,21.315867861105097,40.0,120.0
100,0xff886445598d9427CE2C9b356Fa662029E8D4281,0x6237A988EbF04577B3064775eec38CbF48d11A45,3190.5346046316777,0.0,0.10096840938826629,32.0,96.0
101,0x2611190d2350902A9e430b718d3520aA576aE598,0x04D4E38E09a2f3DAe520f3D0071e10b51B78b77A,1000.3309396254172,0.0,0.0,16.0,48.0
102,0x74EE22179FBe9C456535877254B40E9E081D6882,0x42Cb839acf94FE3f3009D58e9fCa4970c6271553,4804.660709346975,0.0,104.45284794999999,32.0,96.0
103,0x2B8A6c0Ecad63959094866ADAF9D36429491Eeb6,0x54689fd2D989C0c0498c87794B93309bC3872C80,819.3608967675206,0.0,14.698635438970111,24.0,40.0
104,0x993c13215073e3615BE1Becb56eDb786D4318F50,0xDc1F86aA5FCf6D505F70feaBdb56E80b79bfcC91,1316.9266482287767,0.0,0.0,32.0,32.0
105,0xD000AFcF644D5A651D53BA8cF3E49bCc2AC0f303,0x6727cA8D8885F13E5954870A3C9495D9637529A1,409.73677692018543,0.0,0.0,32.0,32.0
106,0xb3ee6aD1ba3625B05A2708471ff6b55BcC6c0400,0x75A44EeCb64FaC450C955b47f72cba93E798304a,650.0019713846441,0.0,127.5021477583502,16.0,16.0
107,0x39792a4dF8fC09f5b28C0614C2dEAfe5D003Dbf2,0xDC9fd4E8140917927da7a0D4B27777f9D932851F,1018.5598317908499,0.0,0.0,16.0,48.0
108,0x40990ce7A56dBd9229aa94f08de71e2Cd8Fe06c7,0x0ab0B6268CBa80896ebAB239b4165201c6F93A7f,1003.6877097877352,0.0,83.75741854784593,48.0,112.0
109,0x135DEcF049910b52C97Be6B75DDFf492Ad21c2c8,0x135DEcF049910b52C97Be6B75DDFf492Ad21c2c8,0.0,0.0,0.0,0.0,0.0
110,0xbF15787f77029C3a8388e5b6302dBB0950E29EBd,0x0fB97d9DfF793d09c94dF517aed3E8466928881D,1210.260336,3.97279797754e-07,173.7745657709275,16.0,16.0
111,0x124782156663f8605A2Dc6816cde42747B48435a,0x3Fc3e31aEB85a961256E5C46C1288214f4ADc4Ae,484.89912469948996,0.0,5.8693764408199325,16.0,48.0
112,0x6586fCd32be6002f717630C545d54FBe0711DB0a,0x57380dD9bA72163F161c59956B766e36F131493A,3500.0,0.0,101.76599309389272,40.0,120.0
113,0x28E832311F9fBc2189AE8b7547db25844a4aFD75,0x28E832311F9fBc2189AE8b7547db25844a4aFD75,0.0,0.0,0.0,0.0,0.0
114,0x4DD01C76D1D1053CB12e5a3604118c6b49f223DC,0x3643da666eD15b633ef5fAB12b0CD0972d1A809c,3430.5596413436792,0.0,0.0,72.0,216.0
115,0xfb6049b728a983ee9C66Ff36CeE83bA74Aeb2479,0x296Bd0904644E29b5F3da9905Ac477597dE3B308,645.1015680916493,0.0,0.0,16.0,48.0
116,0x7dc72195921C84903671FA5D0683F58BD8E72b87,0xA826841c6501C6CeEC0F0ac97dAf49C7479DD767,800.0,0.0,772.1784282217445,16.0,16.0
117,0xbcD3D203edABd685fF260B2bB9b50b986eCcE45b,0x1C5Cd27eb040F4305958b2A9eDDaFa54548fcE03,472.7318252833736,0.0,0.0,40.0,120.0
118,0x5977F6E09930231d7D30Cf8c86C7Fc4A7726A092,0x0D60176e7E05b33a91FAd7B272d1Bc6fF9fD5d4E,171.55039728902216,0.0,0.0,16.0,16.0
119,0xa79130127fbaca2C3A68daeC6dB73b050E6B0F55,0xABf85511f8D18500C127bD08b2065231B92875AB,574.9190190306459,0.0,0.0,16.0,48.0
120,0x1423Bf7991cDAa711a5DE056F755905cd50E44D6,0x3F6546E6a21d61b7d2736731ffc906f852d41629,8270.615004997879,0.0,212.04090141588944,136.0,184.0
121,0x902A4938d090cfe88e5597007621f5C2cd27Eb10,0xc04B9bB1876453D2051A0294Ac2C5a62d32D4bfB,471.7167553827114,0.0,0.0,24.0,72.0
122,0x3d91Af11eaA234daF1FF1059C50e5d07d0465505,0x51DD753bbD7AbA0236C955588da39644334bb291,197.44158208124728,0.0,26.41437107201153,16.0,16.0
123,0x51B6890f3fc53d9B3Ba62D008C2559e88a347E9b,0x51B6890f3fc53d9B3Ba62D008C2559e88a347E9b,458.0540485725989,0.0,0.0,16.0,16.0
124,0x6ae611869A3Aa5C3b0201C69015431f141D720fF,0xB1dB158aC16331e136368Af4cB90fe82e6aB9bC3,880.293588961264,0.0,0.0,32.0,96.0
125,0x27dbD7eDDaCe1d642422938B1aB85Ff0BF3D164D,0x98437ea7d9e6a0dE002A6Fe99aeCE82A89b8347d,2148.156925033052,0.0,0.0,32.0,96.0
126,0xCf0c4b776e42D5abAb22434C8116C7eB76c60d86,0x4B2C81bbB2bA3d88d201052dc629aBE584D69e25,801.9840169208924,0.0,0.0,16.0,48.0
127,0x126a5D4624cb6ccDdfd0694Ee4d74c9522f6E3cD,0xBB42c8a5D94bF8a9C23AE700610e10d813cD6A96,726.0511777239981,0.0,522.1750152604598,32.0,96.0
128,0x099912EF8e174958718796be02bFBbB70AaD41de,0x720C0513B7AC73e92C720745dFA89f4623468449,2498.83008563228,0.0,0.0,32.0,96.0
129,0xb73836e4B4d02cD3622BfA9E00c131D412942743,0x20ad4F5eeC811569287CFaED1CF2E8f793dB4C2b,7871.7392483113,0.0,0.0,120.0,360.0
130,0x1C63eAE66220a81Bf5A86Ca12C5dB5012BE83849,0xC17837755BbB5A5efd1293c2F4D58c40C68724A5,0.0,0.0,0.0,0.0,0.0
131,0x60f48DAaD316deB5cCabb7AC9438Fe710BF7df31,0xcaD5c09C5B506a96Ae33c2875cEFa926c4a1965a,10349.000000198466,0.0,950.0039092365766,320.0,960.0
132,0x0E023AD32ABAe0fca425F787d4445871b4533e37,0xBaaDA0B5E15aa80b5693Afc73ACb6013f2483f49,1400.105889874602,0.0,17.726025456230577,32.0,96.0
133,0x8dbcf60850BeA83180B60Cf6d9508bC4064a90A5,0xcEB3946FeB7a05EE1E74648b9a17021033586555,6667.826390192063,0.0,1727.7222471915566,96.0,160.0
134,0x80f48a2F88914C7302F0870BC4aE238757D96607,0x68ab90FF397a607cA5CadC6040b0dBBE72f4c951,748.7461283258206,0.0,100.0,16.0,48.0
135,0x0057805eae8506E179ce8159b8C7e5509DeAd95b,0x03D9682DA78032fD3b303eb17118518249B42329,2655.846629618405,0.0,0.0,40.0,120.0
136,0xA8A6914dBa281A03A03239B26De220DCe7a93785,0xA570F2bC2295532Ae260a59989Ec78692C715402,1804.9356642042642,0.0,0.0,32.0,96.0
137,0x33A6c6b12BD9cb89fa20d8A1204825fFD9358A15,0x973EBc80DA37eE79f86A3FEC4b2348B7928eF07e,1032.1112971944572,0.0,0.0,16.0,16.0
138,0x54b873534A8E7C9fA6f9906e1E703B522D72Bd6f,0xAedbBe90EF795ccf6623F3ea830eE86e2e0085dc,3116.884677724364,0.0,0.0,48.0,144.0
139,0x4b86298B76eDB2c84dde55F14e4d3a64Ef1853Db,0x7e2ebe0205C1b54a48633a13D64761e0F24C84bb,831.6193459351588,0.0,0.0,24.0,72.0
140,0xCBf27313bD75fb058564948222A44D7CE35DAdE7,0x6368E786424F582B10241Ef742286Cbd9c0da6b3,978.5834470030694,0.0,0.0,16.0,48.0
141,0xD97cC59378578A30576bE117BeF9A290D2da4F9a,0x3f3C8B2Ec580bb7b4bF60125D5Db58612e5CfFa0,6541.384200675392,0.0,0.0,120.0,360.0
142,0x5576dce9881E4d49Fd4Cebf27e740cc1753E8283,0x1c9f3967A8d74D38b33199F4e20A88BB67EE0Fc8,572.8262162433334,0.0,0.0,16.0,48.0
143,0x3d1297470208a5B392E68E65061F66A4E6826148,0x62a7A4155d90A10356D2049B55f46299D168e57a,1725.0,0.0,480.7276265474433,16.0,48.0
144,0x5A4c760AB1bEf98CBdca8Ce69398d740c2742bdB,0x5A4c760AB1bEf98CBdca8Ce69398d740c2742bdB,178.12402761669418,0.0,0.0,16.0,16.0
145,0x1FC697f97Bd130878aAeCa3aD5E5928f2f547174,0xbC645B857b3FbA9A09080E86C1605b63b23DcDD5,1616.1469385264243,0.0,0.0,16.0,48.0
146,0x78F6DcdC3034BA9CF2Aa2B8e50021fdCE8A62ea8,0xEC8CbAB21D13fe452C54aBC4D962Cc2A0830314A,4495.0,0.0,1e-18,48.0,48.0
147,0x512e6e9f8A31aAc348e532eb4BEe05f602801A97,0x3bBF97Aa290b65108bdbF00E4C31Ead21823E780,1124.754954880763,0.0,0.0,88.0,200.0
148,0xce54EFAd213AFc1b074daaf55366AbDa7cD079Ce,0x77746Ee3258CE0F3363044a43A717aDC69E19cf2,0.0,0.0,0.0,0.0,0.0
149,0xd09Cdcb8c0252c39ee269044c69279de5B37386a,0x9C18c183C9E7ED47CB0C9Caa2AFED2E45273d3fA,7233.744175341411,0.0,2.312307716417937,288.0,288.0
150,0x705349119967ea7a47255be935c1105BcAcAA554,0xFf6d6AfCC930a2B452609061b3B887F848f9c67e,9669.020319437248,0.0,2.053503132227035,288.0,288.0
151,0x84CF8A46e6F77dBC6A33855320d68f7A1698C528,0xE04BbA36599F0Ff5a46645268cC9c3b62067a199,1278.6073364765352,0.0,0.0,64.0,160.0
152,0xC519a740538028f5F70A8806a28B33d06EF21397,0xA411f4CE7184527cF8923cb68084323d3Fa43819,6500.000000780798,0.0,0.0,80.0,80.0
153,0xCEB90B4f80F585dCed3B9a5fC7B28485CaD15cb4,0x68B426E8c1d9B5642281025a2e7a08d074032f5e,1323.9590018505305,0.0,11.461421311752044,32.0,96.0
154,0x90bFda9b4F4D56891ef3CD021A66e50A4C38dC01,0x88413E9930598dE7c4A86E1382a33557Dd90f55E,474.9410875045797,0.0,0.0,16.0,16.0
155,0xD5b9311ECa20fd440C21f01e666832B39d82ded3,0xFf1beF6948A96148b0029419F49978099F8d2A90,10000.000000454913,0.0,0.0,160.0,480.0
156,0x4Dbe962c51ED5700a513D19d67f7AD8b668fB452,0x4Dbe962c51ED5700a513D19d67f7AD8b668fB452,1027.7794482523354,0.0,0.0,16.0,48.0
